Uganda Electricity Generation Company Limited,,https://www.uegcl.com/careers,grey_none_verified,State power generation company,false,pending,Uganda,SOE,https://www.uegcl.com
Uganda Development Bank,,https://www.udbl.co.ug/careers,grey_none_verified,State development finance bank,false,pending,Uganda,SOE,https://www.udbl.co.ug
Bank of Uganda,,https://www.bou.or.ug/careers,grey_none_verified,National central bank,false,pending,Uganda,SOE,https://www.bou.or.ug
National Social Security Fund (Uganda),,https://www.nssfug.org/careers,grey_none_verified,National pension fund,false,pending,Uganda,SOE,https://www.nssfug.org
Posta Uganda,,,grey_none_verified,National postal operator,false,pending,Uganda,SOE,
National Housing and Construction Company,,https://www.nhcc.co.ug/careers,grey_none_verified,State housing developer,false,pending,Uganda,SOE,https://www.nhcc.co.ug
MTN Uganda,,https://www.mtn.co.ug/careers,amber_company_route,"USE-listed telecom operator",true,pending,Uganda,PRIVATE,https://www.mtn.co.ug
Stanbic Bank Uganda,,https://www.stanbicbank.co.ug/careers,amber_company_route,USE-listed commercial bank,true,pending,Uganda,PRIVATE,https://www.stanbicbank.co.ug
Airtel Uganda,,https://www.airtel.co.ug/careers,grey_none_verified,Major telecom operator,false,pending,Uganda,PRIVATE,https://www.airtel.co.ug
DFCU Bank,,https://www.dfcugroup.com/careers,grey_none_verified,USE-listed commercial bank,false,pending,Uganda,PRIVATE,https://www.dfcugroup.com
Centenary Bank,,https://www.centenarybank.co.ug/careers,grey_none_verified,Major commercial bank,false,pending,Uganda,PRIVATE,https://www.centenarybank.co.ug
Nile Breweries Limited,,https://www.nilebreweries.com/careers,grey_none_verified,"Brewer (AB InBev-affiliated)",false,pending,Uganda,PRIVATE,https://www.nilebreweries.com
UNICEF Uganda,,https://www.unicef.org/uganda/careers,amber_company_route,UN agency; child health and education programs,true,pending,Uganda,NGO,https://www.unicef.org/uganda
UNHCR Uganda,,https://www.unhcr.org/careers,amber_company_route,UN refugee agency; one of Africa's largest refugee-hosting operations,true,pending,Uganda,NGO,https://www.unhcr.org/ug
UNDP Uganda,,https://www.undp.org/uganda/jobs,amber_company_route,UN development agency Uganda country office,true,pending,Uganda,NGO,https://www.undp.org/uganda
Uganda Red Cross Society,,https://www.redcrossug.org/careers,grey_none_verified,National Red Cross society,false,pending,Uganda,NGO,https://www.redcrossug.org
World Vision Uganda,,https://careers.wvi.org/job-opportunities-in-uganda,amber_company_route,Christian relief and development NGO,true,pending,Uganda,NGO,https://www.wvi.org/uganda
Save the Children Uganda,,https://uganda.savethechildren.net/jobs,grey_none_verified,Child-focused humanitarian NGO,false,pending,Uganda,NGO,https://uganda.savethechildren.net
AMREF Health Africa Uganda,,https://amref.org/careers/,amber_company_route,Pan-African public-health NGO,true,pending,Uganda,NGO,https://amref.org/uganda
Plan International Uganda,,https://plan-international.org/careers,grey_none_verified,Child rights and development NGO,false,pending,Uganda,NGO,https://plan-international.org/uganda
Makerere University,,https://mak.ac.ug/tags/1680,green_verified,Public university | vacancies listing,true,pending,Uganda,COLLEGE,https://mak.ac.ug/tags/1680
Kyambogo University,,https://dhr.kyu.ac.ug/job-application/,green_verified,Public university | HR job application portal,true,pending,Uganda,COLLEGE,https://dhr.kyu.ac.ug/job-application/
Mbarara University of Science and Technology (MUST),,https://www.must.ac.ug/jobs/,amber_company_route,Public university | official jobs page,true,pending,Uganda,COLLEGE,https://www.must.ac.ug/jobs/
Gulu University,,https://gu.ac.ug/jobs-careers/,green_verified,Public university | jobs and careers page,true,pending,Uganda,COLLEGE,https://gu.ac.ug/jobs-careers/
Busitema University,,https://busitema.ac.ug/human-resource/vacancies,green_verified,Public university | HR vacancies page,true,pending,Uganda,COLLEGE,https://busitema.ac.ug/human-resource/vacancies
Kabale University,,https://www.kab.ac.ug/career-opportunities/,amber_company_route,Public university | careers hub,true,pending,Uganda,COLLEGE,https://www.kab.ac.ug/career-opportunities/
Lira University,,https://lirauni.ac.ug/jobs-careers/,green_verified,Public university | careers page live vacancies,true,pending,Uganda,COLLEGE,https://lirauni.ac.ug/jobs-careers/
Soroti University,,https://sun.ac.ug/job-adverts/,green_verified,Public university | job adverts page,true,pending,Uganda,COLLEGE,https://sun.ac.ug/job-adverts/
Muni University,,,grey_none_verified,Public university | adverts only as PDFs,false,pending,Uganda,COLLEGE,
Mountains of the Moon University,,,grey_none_verified,Public university | vacancies only as dated posts,false,pending,Uganda,COLLEGE,
Uganda Christian University (UCU),,https://ucu.ac.ug/careers/,green_verified,Private chartered university | careers page,true,pending,Uganda,COLLEGE,https://ucu.ac.ug/careers/
Kampala International University (KIU),,https://jobs.kiu.ac.ug/,green_verified,Private chartered university | e-recruitment portal,true,pending,Uganda,COLLEGE,https://jobs.kiu.ac.ug/
Ndejje University,,https://ndejjeuniversity.ac.ug/careers/,amber_company_route,Private chartered university | official careers page,true,pending,Uganda,COLLEGE,https://ndejjeuniversity.ac.ug/careers/
Nkumba University,,https://nkumbauniversity.ac.ug/jobs/,green_verified,Private chartered university | jobs page,true,pending,Uganda,COLLEGE,https://nkumbauniversity.ac.ug/jobs/
Bugema University,,https://www.bugemauniv.ac.ug/employment-opportunities,green_verified,Private chartered university | employment page,true,pending,Uganda,COLLEGE,https://www.bugemauniv.ac.ug/employment-opportunities
Cavendish University Uganda,,https://www.cavendish.ac.ug/notices/careers/,green_verified,Private chartered university | careers page,true,pending,Uganda,COLLEGE,https://www.cavendish.ac.ug/notices/careers/
Clarke International University (CIU),,https://ciu.ac.ug/careers-at-ciu,amber_company_route,Private chartered university | official careers page,true,pending,Uganda,COLLEGE,https://ciu.ac.ug/careers-at-ciu
ISBAT University,,https://www.isbatuniversity.ac.ug/career/,amber_company_route,Private chartered university | official careers page,true,pending,Uganda,COLLEGE,https://www.isbatuniversity.ac.ug/career/
Uganda Martyrs University,,,grey_none_verified,Private chartered university | no direct careers page,false,pending,Uganda,COLLEGE,
Islamic University in Uganda (IUIU),,,grey_none_verified,Private chartered university | no direct careers page,false,pending,Uganda,COLLEGE,
Kampala University,,,grey_none_verified,Private chartered university | vacancies only as news posts,false,pending,Uganda,COLLEGE,
Bishop Stuart University,,,grey_none_verified,Private chartered university | no stable careers index,false,pending,Uganda,COLLEGE,
Victoria University,,,grey_none_verified,Private chartered university | adverts only as news posts,false,pending,Uganda,COLLEGE,
Team University,,,grey_none_verified,Private chartered university | opportunities page under maintenance,false,pending,Uganda,COLLEGE,
International University of East Africa (IUEA),,,grey_none_verified,Private chartered university | careers portal not load-verified,false,pending,Uganda,COLLEGE,
Uganda Pentecostal University,,,grey_none_verified,Private chartered university | no direct careers page,false,pending,Uganda,COLLEGE,
Makerere University Business School (MUBS),,,grey_none_verified,Public constituent college | no direct careers page,false,pending,Uganda,COLLEGE,
Uganda Management Institute (UMI),,,grey_none_verified,Public management institute | adverts only as PDFs,false,pending,Uganda,COLLEGE,
Uganda Institute of ICT (UICT),,https://recruitment.uict.ac.ug/,green_verified,Public ICT institute | e-recruitment portal,true,pending,Uganda,COLLEGE,https://recruitment.uict.ac.ug/
Uganda National Institute for Teacher Education (UNITE),,https://unite.ac.ug/job-opportunities/,green_verified,National teacher-education institute | job opportunities page,true,pending,Uganda,COLLEGE,https://unite.ac.ug/job-opportunities/
Uganda Technical College Elgon,,https://utce.tvet.go.ug/jobs-careers,green_verified,Government technical college | jobs and careers page,true,pending,Uganda,COLLEGE,https://utce.tvet.go.ug/jobs-careers
Uganda Technical College Kyema,,https://utckyema.ac.ug/job-openings/,green_verified,Government technical college | job openings page,true,pending,Uganda,COLLEGE,https://utckyema.ac.ug/job-openings/
Uganda Technical College Bushenyi,,https://utcb.tvet.go.ug/jobs-available,amber_company_route,Government technical college | official jobs page,true,pending,Uganda,COLLEGE,https://utcb.tvet.go.ug/jobs-available
Uganda Technical College Kichwamba,,,grey_none_verified,Government technical college | no careers page verified,false,pending,Uganda,COLLEGE,
Uganda Technical College Lira,,,grey_none_verified,Government technical college | no careers page,false,pending,Uganda,COLLEGE,
Nsamizi Training Institute of Social Development,,,grey_none_verified,National social-development college | no direct careers page,false,pending,Uganda,COLLEGE,
Management Training and Advisory Centre (MTAC),,,grey_none_verified,National management college | careers path robots-blocked,false,pending,Uganda,COLLEGE,
