Ethiopian Electric Power,,https://www.eep.gov.et/careers,grey_none_verified,State power generation/transmission utility,false,pending,Ethiopia,SOE,https://www.eep.gov.et
Ethiopian Electric Utility,,https://www.eeu.gov.et/careers,grey_none_verified,State power distribution utility,false,pending,Ethiopia,SOE,https://www.eeu.gov.et
Ethiopian Shipping and Logistics Services Enterprise,,https://www.eslse.et/careers,grey_none_verified,State shipping/logistics operator,false,pending,Ethiopia,SOE,https://www.eslse.et
Ethiopian Railways Corporation,,https://www.erc.gov.et/careers,grey_none_verified,State rail operator,false,pending,Ethiopia,SOE,https://www.erc.gov.et
Development Bank of Ethiopia,,https://dbe.com.et/careers,grey_none_verified,State development finance bank,false,pending,Ethiopia,SOE,https://dbe.com.et
Ethiopian Insurance Corporation,,https://eic.et/careers,grey_none_verified,State-owned insurer,false,pending,Ethiopia,SOE,https://eic.et
Ethiopian Investment Holdings,,https://eih.gov.et/careers,grey_none_verified,Sovereign wealth fund overseeing state enterprises,false,pending,Ethiopia,SOE,https://eih.gov.et
Ethiopian Sugar Corporation,,,grey_none_verified,State sugar producer,false,pending,Ethiopia,SOE,
MIDROC Ethiopia,,https://midroc-ethiopia.com/careers,grey_none_verified,"Major private conglomerate (mining, agriculture, hospitality)",false,pending,Ethiopia,PRIVATE,https://midroc-ethiopia.com
Dashen Bank,,https://dashenbanksc.com/careers,grey_none_verified,Major private commercial bank,false,pending,Ethiopia,PRIVATE,https://dashenbanksc.com
Awash Bank,,https://www.awashbank.com/careers,grey_none_verified,Largest private commercial bank,false,pending,Ethiopia,PRIVATE,https://www.awashbank.com
Zemen Bank,,https://zemenbank.com/careers,grey_none_verified,Private commercial bank,false,pending,Ethiopia,PRIVATE,https://zemenbank.com
BGI Ethiopia,,,grey_none_verified,"Brewer (St. George/Castel Group-affiliated)",false,pending,Ethiopia,PRIVATE,
East Africa Bottling Share Company,,,grey_none_verified,Coca-Cola bottler for Ethiopia,false,pending,Ethiopia,PRIVATE,
Safaricom Telecommunications Ethiopia,,https://www.safaricom.et/careers,grey_none_verified,New telecom entrant (Safaricom-led consortium),false,pending,Ethiopia,PRIVATE,https://www.safaricom.et
UNICEF Ethiopia,,https://www.unicef.org/ethiopia/careers,amber_company_route,"UN agency; major child health, nutrition and education programs",true,pending,Ethiopia,NGO,https://www.unicef.org/ethiopia
UNDP Ethiopia,,https://www.undp.org/ethiopia/jobs,amber_company_route,UN development agency Ethiopia country office,true,pending,Ethiopia,NGO,https://www.undp.org/ethiopia
World Food Programme Ethiopia,,https://www.wfp.org/careers,amber_company_route,Major humanitarian food-assistance response,true,pending,Ethiopia,NGO,https://www.wfp.org/countries/ethiopia
UNHCR Ethiopia,,https://www.unhcr.org/careers,amber_company_route,UN refugee agency; large refugee operations,true,pending,Ethiopia,NGO,https://www.unhcr.org/et
Ethiopian Red Cross Society,,https://www.ercs.org/careers,grey_none_verified,National Red Cross society,false,pending,Ethiopia,NGO,https://www.ercs.org
African Union Commission,,https://au.int/en/careers,amber_company_route,Continental body headquartered in Addis Ababa,true,pending,Ethiopia,NGO,https://au.int
Save the Children Ethiopia,,https://ethiopia.savethechildren.net/jobs,grey_none_verified,Child-focused humanitarian NGO,false,pending,Ethiopia,NGO,https://ethiopia.savethechildren.net
World Vision Ethiopia,,https://careers.wvi.org/job-opportunities-in-ethiopia,amber_company_route,Christian relief and development NGO,true,pending,Ethiopia,NGO,https://www.wvi.org/ethiopia
