Kiambu County Government,,https://www.kiambu.go.ke,grey_none_verified,County government,false,pending,Kenya,MUNI,https://www.kiambu.go.ke
Kenya Revenue Authority,,https://www.kra.go.ke/careers,amber_company_route,Tax authority (state agency); careers section on official site,true,pending,Kenya,SOE,https://www.kra.go.ke
Kenya Power and Lighting Company,,https://kplc.co.ke/careers,green_verified,"Electricity utility (majority state-owned); search result confirms a live /careers page",true,pending,Kenya,SOE,https://kplc.co.ke
Kenya Ports Authority,,https://www.kpa.co.ke/Careers,amber_company_route,State corporation operating the Port of Mombasa,true,pending,Kenya,SOE,https://www.kpa.co.ke
Kenya Airports Authority,,https://www.kaa.go.ke/careers,amber_company_route,State corporation operating national airports,true,pending,Kenya,SOE,https://www.kaa.go.ke
Kenya Pipeline Company,,https://www.kpc.co.ke/careers,amber_company_route,State-owned petroleum pipeline operator,true,pending,Kenya,SOE,https://www.kpc.co.ke
Kenya Railways Corporation,,https://krc.co.ke/careers,amber_company_route,State-owned national rail operator,true,pending,Kenya,SOE,https://krc.co.ke
Kenya Airways,,https://www.kenya-airways.com/en-ke/careers/,amber_company_route,"National carrier; part state-owned (GoK is a major shareholder)",true,pending,Kenya,SOE,https://www.kenya-airways.com
KenGen (Kenya Electricity Generating Company),,https://www.kengen.co.ke/careers,amber_company_route,Majority state-owned power generator,true,pending,Kenya,SOE,https://www.kengen.co.ke
National Social Security Fund (NSSF Kenya),,https://www.nssfkenya.co.ke/careers,amber_company_route,National pension fund,true,pending,Kenya,SOE,https://www.nssfkenya.co.ke
Social Health Authority (SHA),,https://www.sha.go.ke/careers,grey_none_verified,"National health insurer; successor to NHIF",false,pending,Kenya,SOE,https://www.sha.go.ke
Postal Corporation of Kenya,,https://www.posta.co.ke/careers,grey_none_verified,National postal operator,false,pending,Kenya,SOE,https://www.posta.co.ke
Kenya Broadcasting Corporation,,https://www.kbc.co.ke/careers,grey_none_verified,National public broadcaster,false,pending,Kenya,SOE,https://www.kbc.co.ke
Kenya Wildlife Service,,https://www.kws.go.ke/careers,grey_none_verified,State wildlife conservation agency,false,pending,Kenya,SOE,https://www.kws.go.ke
Kenyatta National Hospital,,https://knh.or.ke/careers,grey_none_verified,National referral hospital,false,pending,Kenya,SOE,https://knh.or.ke
Kenya National Highways Authority,,https://www.kenha.co.ke/careers,grey_none_verified,State roads authority,false,pending,Kenya,SOE,https://www.kenha.co.ke
Kenya Bureau of Standards,,https://www.kebs.org/careers,grey_none_verified,National standards body,false,pending,Kenya,SOE,https://www.kebs.org
Safaricom PLC,,https://www.safaricom.co.ke/careers,amber_company_route,"Telecom operator; NSE-listed (part-state-owned via Treasury stake)",true,pending,Kenya,PRIVATE,https://www.safaricom.co.ke
Equity Group Holdings,,https://equitygroupholdings.com/careers,amber_company_route,NSE-listed pan-African banking group,true,pending,Kenya,PRIVATE,https://equitygroupholdings.com
KCB Group,,https://ke.kcbgroup.com/about/careers,amber_company_route,NSE-listed pan-African banking group,true,pending,Kenya,PRIVATE,https://ke.kcbgroup.com
East African Breweries Ltd,,https://www.eabl.com/en/careers,amber_company_route,"NSE-listed brewer (Diageo-affiliated)",true,pending,Kenya,PRIVATE,https://www.eabl.com
Co-operative Bank of Kenya,,https://www.co-opbank.co.ke/careers,grey_none_verified,NSE-listed commercial bank,false,pending,Kenya,PRIVATE,https://www.co-opbank.co.ke
Nation Media Group,,https://nationmediagroup.com/careers,grey_none_verified,NSE-listed media house,false,pending,Kenya,PRIVATE,https://nationmediagroup.com
UNICEF Kenya,,https://www.unicef.org/kenya/careers,amber_company_route,"UN agency; major child health, education and protection programs",true,pending,Kenya,NGO,https://www.unicef.org/kenya
UNDP Kenya,,https://www.undp.org/kenya/jobs,amber_company_route,UN development agency Kenya country office,true,pending,Kenya,NGO,https://www.undp.org/kenya
UNHCR Kenya,,https://www.unhcr.org/careers,amber_company_route,UN refugee agency; large Dadaab/Kakuma camp operations,true,pending,Kenya,NGO,https://www.unhcr.org/ke
UNEP (UN Environment Programme),,https://careers.unep.org,amber_company_route,UN Environment Programme headquartered in Nairobi,true,pending,Kenya,NGO,https://www.unep.org
Kenya Red Cross Society,,https://www.redcross.or.ke/careers/,grey_none_verified,National Red Cross society; disaster response and health services,false,pending,Kenya,NGO,https://www.redcross.or.ke
AMREF Health Africa,,https://amref.org/careers/,amber_company_route,Pan-African public-health NGO headquartered in Nairobi,true,pending,Kenya,NGO,https://amref.org
World Vision Kenya,,https://careers.wvi.org/job-opportunities-in-kenya,amber_company_route,Christian relief and development NGO,true,pending,Kenya,NGO,https://www.wvi.org/kenya
Plan International Kenya,,https://plan-international.org/careers,grey_none_verified,Child rights and development NGO,false,pending,Kenya,NGO,https://plan-international.org/kenya
